playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight
8478402,Connor McDavid,EDM,C,82,48,90,138,Richmond Hill,CAN,1997-01-13,ON,1.0,1.0,2015.0,20152016,73,N,McDavid,CAN,L,194
8476453,Nikita Kucherov,TBL,R,76,44,86,130,Maykop,RUS,1993-06-17,,58.0,2.0,2011.0,20132014,72,N,Kucherov,RUS,L,173
8477492,Nathan MacKinnon,COL,C,80,53,74,127,Halifax,CAN,1995-09-01,NS,1.0,1.0,2013.0,20132014,72,N,MacKinnon,CAN,R,200
8484801,Macklin Celebrini,SJS,C,82,45,70,115,North Vancouver,CAN,2006-06-13,BC,1.0,1.0,2024.0,20242025,72,N,Celebrini,CAN,L,190
8476460,Mark Scheifele,WPG,C,82,36,67,103,Kitchener,CAN,1993-03-15,ON,7.0,1.0,2011.0,20112012,75,N,Scheifele,CAN,R,207
8480018,Nick Suzuki,MTL,C,82,29,72,101,London,CAN,1999-08-10,ON,13.0,1.0,2017.0,20192020,71,N,Suzuki,CAN,R,207
8480039,Martin Necas,COL,C,78,38,62,100,Nove Mesto na Morave,CZE,1999-01-15,,12.0,1.0,2017.0,20172018,75,N,Necas,CZE,R,195
8477956,David Pastrnak,BOS,R,77,29,71,100,Havirov,CZE,1996-05-25,,25.0,1.0,2014.0,20142015,72,N,Pastrnak,CZE,R,199
8477934,Leon Draisaitl,EDM,C,65,35,62,97,Cologne,DEU,1995-10-27,,3.0,1.0,2014.0,20142015,74,N,Draisaitl,DEU,L,209
8480027,Jason Robertson,DAL,L,82,45,51,96,Arcadia,USA,1999-07-22,CA,39.0,2.0,2017.0,20192020,75,N,Robertson,USA,L,204
8480803,Evan Bouchard,EDM,D,82,21,74,95,Oakville,CAN,1999-10-20,ON,10.0,1.0,2018.0,20182019,75,N,Bouchard,CAN,R,192
8478398,Kyle Connor,WPG,L,82,39,53,92,Shelby Township,USA,1996-12-09,MI,17.0,1.0,2015.0,20162017,73,N,Connor,USA,L,183
8478403,Jack Eichel,VGK,C,74,27,63,90,North Chelmsford,USA,1996-10-28,MA,2.0,1.0,2015.0,20152016,74,N,Eichel,USA,R,208
8478864,Kirill Kaprizov,MIN,L,78,45,44,89,Novokuznetsk,RUS,1997-04-26,,135.0,5.0,2015.0,20202021,70,N,Kaprizov,RUS,L,202
8481540,Cole Caufield,MTL,R,81,51,37,88,Mosinee,USA,2001-01-02,WI,15.0,1.0,2019.0,20202021,68,N,Caufield,USA,R,175
8477404,Jake Guentzel,TBL,C,81,38,50,88,Omaha,USA,1994-10-06,NE,77.0,3.0,2013.0,20162017,71,N,Guentzel,USA,L,176
8479343,Clayton Keller,UTA,R,82,26,62,88,Chesterfield,USA,1998-07-29,MO,7.0,1.0,2016.0,20162017,70,N,Keller,USA,L,175
8482740,Wyatt Johnston,DAL,C,82,45,41,86,Toronto,CAN,2003-05-14,ON,23.0,1.0,2021.0,20222023,73,N,Johnston,CAN,R,187
8481557,Matt Boldy,MIN,L,76,42,43,85,Milford,USA,2001-04-05,MA,12.0,1.0,2019.0,20212022,74,N,Boldy,USA,L,201
8479337,Alex DeBrincat,DET,R,82,41,44,85,Farmington Hills,USA,1997-12-18,MI,39.0,2.0,2016.0,20172018,68,N,DeBrincat,USA,R,180
8478550,Artemi Panarin,"NYR,LAK",L,78,28,56,84,Korkino,RUS,1991-10-30,,,,,20152016,72,N,Panarin,RUS,R,176
8482116,Tim Stützle,OTT,C,80,34,49,83,Viersen,DEU,2002-01-15,,3.0,1.0,2020.0,20202021,72,N,Stützle,DEU,L,187
8479420,Tage Thompson,BUF,C,81,40,41,81,Phoenix,USA,1997-10-30,AZ,26.0,1.0,2016.0,20172018,78,N,Thompson,USA,R,220
8478460,Zach Werenski,CBJ,D,75,22,59,81,Grosse Pointe,USA,1997-07-19,MI,8.0,1.0,2015.0,20162017,74,N,Werenski,USA,L,214
8478427,Sebastian Aho,CAR,C,79,27,53,80,Rauma,FIN,1997-07-26,,35.0,2.0,2015.0,20162017,72,N,Aho,FIN,L,189
8478483,Mitch Marner,VGK,R,81,24,56,80,Markham,CAN,1997-05-05,ON,4.0,1.0,2015.0,20162017,72,N,Marner,CAN,R,180
8477939,William Nylander,TOR,R,65,30,49,79,Calgary,CAN,1996-05-01,AB,8.0,1.0,2014.0,20152016,72,N,Nylander,SWE,R,200
8480069,Cale Makar,COL,D,75,20,59,79,Calgary,CAN,1998-10-30,AB,4.0,1.0,2017.0,20192020,72,N,Makar,CAN,R,187
8476459,Mika Zibanejad,NYR,C,81,34,44,78,Stockholm,SWE,1993-04-18,,6.0,1.0,2011.0,20112012,74,N,Zibanejad,SWE,R,208
8483457,Lane Hutson,MTL,D,82,12,66,78,Holland,USA,2004-02-14,MI,62.0,2.0,2022.0,20232024,69,N,Hutson,USA,L,162
8481559,Jack Hughes,NJD,C,61,27,50,77,Orlando,USA,2001-05-14,FL,1.0,1.0,2019.0,20192020,71,N,Hughes,USA,L,175
8478420,Mikko Rantanen,DAL,R,64,22,55,77,Nousiainen,FIN,1996-10-29,,10.0,1.0,2015.0,20152016,76,N,Rantanen,FIN,L,228
8482078,Lucas Raymond,DET,L,80,25,51,76,Gothenburg,SWE,2002-03-28,,4.0,1.0,2020.0,20212022,71,N,Raymond,SWE,R,186
8480800,Quinn Hughes,"VAN,MIN",D,74,7,69,76,Orlando,USA,1999-10-14,FL,7.0,1.0,2018.0,20182019,70,N,Hughes,USA,L,180
8476887,Filip Forsberg,NSH,L,82,40,35,75,Ostervala,SWE,1994-08-13,,11.0,1.0,2012.0,20122013,73,N,Forsberg,SWE,R,205
8484144,Connor Bedard,CHI,C,69,30,45,75,North Vancouver,CAN,2005-07-17,BC,1.0,1.0,2023.0,20232024,70,N,Bedard,CAN,R,190
8479542,Brandon Hagel,TBL,L,71,36,38,74,Saskatoon,CAN,1998-08-27,SK,159.0,6.0,2016.0,20192020,74,N,Hagel,CAN,L,186
8477951,Nick Schmaltz,UTA,C,82,33,41,74,Madison,USA,1996-02-23,WI,20.0,1.0,2014.0,20162017,72,N,Schmaltz,USA,R,184
8471675,Sidney Crosby,PIT,C,68,29,45,74,Cole Harbour,CAN,1987-08-07,NS,1.0,1.0,2005.0,20052006,71,N,Crosby,CAN,L,200
8475158,Ryan O'Reilly,NSH,C,81,25,49,74,Clinton,CAN,1991-02-07,ON,33.0,2.0,2009.0,20092010,73,N,O'Reilly,CAN,L,207
8480839,Rasmus Dahlin,BUF,D,77,19,55,74,Lidkoping,SWE,2000-04-13,,1.0,1.0,2018.0,20182019,75,N,Dahlin,SWE,L,204
8482699,Dylan Guenther,UTA,R,79,40,33,73,Edmonton,CAN,2003-04-10,AB,9.0,1.0,2021.0,20222023,73,N,Guenther,CAN,R,191
8477960,Adrian Kempe,LAK,R,81,36,37,73,Kramfors,SWE,1996-09-13,,29.0,1.0,2014.0,20162017,74,N,Kempe,SWE,L,205
8483515,Juraj Slafkovský,MTL,L,82,30,43,73,Kosice,SVK,2004-03-30,,1.0,1.0,2022.0,20222023,75,N,Slafkovský,SVK,L,225
8475913,Mark Stone,VGK,R,60,28,45,73,Winnipeg,CAN,1992-05-13,MB,178.0,6.0,2010.0,20122013,75,N,Stone,CAN,R,210
8478445,Mathew Barzal,NYI,C,81,19,53,72,Coquitlam,CAN,1997-05-26,BC,16.0,1.0,2015.0,20162017,73,N,Barzal,CAN,R,186
8480208,Drake Batherson,OTT,R,79,33,38,71,Fort Wayne,USA,1998-04-27,IN,121.0,4.0,2017.0,20182019,75,N,Batherson,CAN,R,209
8475166,John Tavares,TOR,C,82,31,40,71,Mississauga,CAN,1990-09-20,ON,1.0,1.0,2009.0,20092010,73,N,Tavares,CAN,L,217
8477940,Nikolaj Ehlers,CAR,L,82,26,45,71,Aalborg,DNK,1996-02-14,,9.0,1.0,2014.0,20152016,72,N,Ehlers,DNK,L,168
8479407,Jesper Bratt,NJD,L,82,22,49,71,Stockholm,SWE,1998-07-30,,162.0,6.0,2016.0,20172018,70,N,Bratt,SWE,L,175
