playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight
8473994,Jamie Benn,DAL,L,82,35,52,87,Victoria,CAN,1989-07-18,BC,129.0,5.0,2007.0,20092010,75,N,Benn,CAN,L,210
8475166,John Tavares,NYI,C,82,38,48,86,Mississauga,CAN,1990-09-20,ON,1.0,1.0,2009.0,20092010,73,N,Tavares,CAN,L,217
8471675,Sidney Crosby,PIT,C,77,28,56,84,Cole Harbour,CAN,1987-08-07,NS,1.0,1.0,2005.0,20052006,71,N,Crosby,CAN,L,200
8471214,Alex Ovechkin,WSH,L,81,53,28,81,Moscow,RUS,1985-09-17,,1.0,1.0,2004.0,20052006,75,N,Ovechkin,RUS,R,238
8474161,Jakub Voracek,PHI,R,82,22,59,81,Kladno,CZE,1989-08-15,,7.0,1.0,2007.0,20082009,74,N,Voracek,CZE,L,216
8473563,Nicklas Backstrom,WSH,C,82,18,60,78,Gavle,SWE,1987-11-23,,4.0,1.0,2006.0,20072008,73,N,Backstrom,SWE,L,202
8475794,Tyler Seguin,DAL,C,71,37,40,77,Brampton,CAN,1992-01-31,ON,2.0,1.0,2010.0,20102011,74,N,Seguin,CAN,R,205
8470201,Jiri Hudler,CGY,R,78,31,45,76,Olomouc,CZE,1984-01-04,,58.0,2.0,2002.0,20032004,70,N,Hudler,CZE,L,190
8467875,Daniel Sedin,VAN,L,82,20,56,76,Ornskoldsvik,SWE,1980-09-26,,2.0,1.0,1999.0,20002001,73,Y,Sedin,SWE,L,190
8475765,Vladimir Tarasenko,STL,R,77,37,36,73,Yaroslavl,RUS,1991-12-13,,16.0,1.0,2010.0,20122013,73,N,Tarasenko,RUS,L,219
8473422,Nick Foligno,CBJ,L,79,31,42,73,Buffalo,USA,1987-10-31,NY,28.0,1.0,2006.0,20072008,72,N,Foligno,USA,L,210
8473512,Claude Giroux,PHI,R,81,25,48,73,Hearst,CAN,1988-01-12,ON,22.0,1.0,2006.0,20072008,71,N,Giroux,CAN,R,186
8467876,Henrik Sedin,VAN,C,82,18,55,73,Ornskoldsvik,SWE,1980-09-26,,3.0,1.0,1999.0,20002001,74,Y,Sedin,SWE,L,183
8474564,Steven Stamkos,TBL,C,82,43,29,72,Markham,CAN,1990-02-07,ON,1.0,1.0,2008.0,20082009,73,N,Stamkos,CAN,R,193
8474870,Tyler Johnson,TBL,C,77,29,43,72,Spokane,USA,1990-07-29,WA,,,,20122013,68,N,Johnson,USA,R,191
8475793,Ryan Johansen,CBJ,C,82,26,45,71,Vancouver,CAN,1992-07-31,BC,4.0,1.0,2010.0,20112012,75,N,Johansen,CAN,R,218
