playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight
8478402,Connor McDavid,EDM,C,56,33,72,105,Richmond Hill,CAN,1997-01-13,ON,1.0,1.0,2015.0,20152016,73,N,McDavid,CAN,L,194
8477934,Leon Draisaitl,EDM,C,56,31,53,84,Cologne,DEU,1995-10-27,,3.0,1.0,2014.0,20142015,74,N,Draisaitl,DEU,L,209
8473419,Brad Marchand,BOS,L,53,29,40,69,Halifax,CAN,1988-05-11,NS,71.0,3.0,2006.0,20092010,69,N,Marchand,CAN,L,180
8478483,Mitch Marner,TOR,R,55,20,47,67,Markham,CAN,1997-05-05,ON,4.0,1.0,2015.0,20162017,72,N,Marner,CAN,R,180
8479318,Auston Matthews,TOR,C,52,41,25,66,San Ramon,USA,1997-09-17,CA,1.0,1.0,2016.0,20162017,75,N,Matthews,USA,L,215
8478420,Mikko Rantanen,COL,R,52,30,36,66,Nousiainen,FIN,1996-10-29,,10.0,1.0,2015.0,20152016,76,N,Rantanen,FIN,L,228
8474141,Patrick Kane,CHI,R,56,15,51,66,Buffalo,USA,1988-11-19,NY,1.0,1.0,2007.0,20072008,70,N,Kane,USA,L,176
8477492,Nathan MacKinnon,COL,C,48,20,45,65,Halifax,CAN,1995-09-01,NS,1.0,1.0,2013.0,20132014,72,N,MacKinnon,CAN,R,200
8476460,Mark Scheifele,WPG,C,56,21,42,63,Kitchener,CAN,1993-03-15,ON,7.0,1.0,2011.0,20112012,75,N,Scheifele,CAN,R,207
8471675,Sidney Crosby,PIT,C,55,24,38,62,Cole Harbour,CAN,1987-08-07,NS,1.0,1.0,2005.0,20052006,71,N,Crosby,CAN,L,200
8475913,Mark Stone,VGK,R,55,21,40,61,Winnipeg,CAN,1992-05-13,MB,178.0,6.0,2010.0,20122013,75,N,Stone,CAN,R,210
8476456,Jonathan Huberdeau,FLA,L,55,20,41,61,Saint-Jerome,CAN,1993-06-04,QC,3.0,1.0,2011.0,20122013,73,N,Huberdeau,CAN,L,200
8477493,Aleksander Barkov,FLA,C,50,26,32,58,Tampere,FIN,1995-09-02,,2.0,1.0,2013.0,20132014,75,N,Barkov,FIN,L,214
