playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8468685,Henrik Lundqvist,NYR,G,43,24,16,3,Are,SWE,1982-03-02,,205.0,7.0,2000.0,20052006,73,Y,Lundqvist,SWE,L,2,,182
8473404,Niklas Backstrom,MIN,G,42,24,15,3,Helsinki,FIN,1978-02-13,,,,,20062007,74,N,Backstrom,FIN,L,2,,192
8474550,Antti Niemi,SJS,G,43,24,12,6,Vantaa,FIN,1983-08-29,,,,,20082009,74,N,Niemi,FIN,L,4,,209
8460705,Evgeni Nabokov,NYI,G,41,23,11,7,Kamenogorsk,KAZ,1975-07-25,,219.0,9.0,1994.0,19992000,72,N,Nabokov,RUS,L,3,,202
8470594,Marc-Andre Fleury,PIT,G,33,23,8,0,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,1,,185
8474651,Braden Holtby,WSH,G,36,23,12,1,Lloydminster,CAN,1989-09-16,SK,93.0,4.0,2008.0,20102011,73,N,Holtby,CAN,L,4,,215
8470657,Jimmy Howard,DET,G,42,21,13,7,Syracuse,USA,1984-03-26,NY,64.0,2.0,2003.0,20052006,73,N,Howard,USA,L,5,,218
8471679,Carey Price,MTL,G,39,21,13,4,Anahim Lake,CAN,1987-08-16,BC,5.0,1.0,2005.0,20072008,75,N,Price,CAN,L,3,,217
8471715,Ondrej Pavelec,WPG,G,44,21,20,3,Kladno,CZE,1987-08-31,,41.0,2.0,2005.0,20072008,75,N,Pavelec,CZE,L,0,,212
8475683,Sergei Bobrovsky,CBJ,G,38,21,11,6,Novokuznetsk,RUS,1988-09-20,,,,,20102011,74,N,Bobrovsky,RUS,L,4,,180
8468524,Ilya Bryzgalov,PHI,G,40,19,17,3,Togliatti,RUS,1980-06-22,,44.0,2.0,2000.0,20012002,75,N,Bryzgalov,RUS,L,1,,213
8470645,Corey Crawford,CHI,G,30,19,5,5,Montréal,CAN,1984-12-31,QC,52.0,2.0,2003.0,20052006,74,N,Crawford,CAN,L,3,,216
8471695,Tuukka Rask,BOS,G,36,19,10,5,Savonlinna,FIN,1987-03-10,,21.0,1.0,2005.0,20072008,75,N,Rask,FIN,L,5,,176
8473503,James Reimer,TOR,G,33,19,8,5,Morweena,CAN,1988-03-15,MB,99.0,4.0,2006.0,20102011,74,N,Reimer,CAN,L,4,,200
8471734,Jonathan Quick,LAK,G,37,18,13,4,Milford,USA,1986-01-21,CT,72.0,3.0,2005.0,20072008,73,N,Quick,USA,L,1,,219
8468011,Ryan Miller,BUF,G,40,17,17,5,East Lansing,USA,1980-07-17,MI,138.0,5.0,1999.0,20022003,74,N,Miller,USA,L,0,,170
8469548,Ray Emery,CHI,G,21,17,1,0,Hamilton,CAN,1982-09-28,ON,99.0,4.0,2001.0,20022003,74,N,Emery,CAN,L,3,,196
8471239,Cory Schneider,VAN,G,30,17,9,4,Marblehead,USA,1986-03-18,MA,26.0,1.0,2004.0,20082009,75,N,Schneider,USA,L,5,,214
8469608,Mike Smith,PHX,G,34,15,12,5,Kingston,CAN,1982-03-22,ON,161.0,5.0,2001.0,20062007,77,N,Smith,CAN,L,5,,220
8470140,Kari Lehtonen,DAL,G,36,15,14,3,Helsinki,FIN,1983-11-16,,2.0,1.0,2002.0,20032004,76,N,Lehtonen,FIN,L,1,,209
8471469,Pekka Rinne,NSH,G,43,15,16,8,Kempele,FIN,1982-11-03,,258.0,8.0,2004.0,20052006,77,N,Rinne,FIN,L,5,,217
8473972,Jonas Hiller,ANA,G,26,15,6,4,Felben Wellhausen,CHE,1982-02-12,,,,,20072008,74,N,Hiller,CHE,R,1,,191
8476839,Viktor Fasth,ANA,G,25,15,6,2,Kalix,SWE,1982-08-08,,,,,20122013,72,N,Fasth,SWE,L,4,,181
8470880,Brian Elliott,STL,G,24,14,8,1,Newmarket,CAN,1985-04-09,ON,291.0,9.0,2003.0,20072008,74,N,Elliott,CAN,L,3,,221
8471227,Devan Dubnyk,EDM,G,38,14,16,6,Regina,CAN,1986-05-04,SK,14.0,1.0,2004.0,20092010,78,N,Dubnyk,CAN,L,2,,224
8455710,Martin Brodeur,NJD,G,29,13,9,7,Montréal,CAN,1972-05-06,QC,20.0,1.0,1990.0,19911992,74,Y,Brodeur,CAN,L,2,,220
8460712,Tomas Vokoun,PIT,G,20,13,4,0,Karlovy Vary,CZE,1976-07-02,,226.0,9.0,1994.0,19961997,73,N,Vokoun,CZE,R,3,,210
8467950,Craig Anderson,OTT,G,24,12,9,2,Park Ridge,USA,1981-05-21,IL,73.0,3.0,2001.0,20022003,74,N,Anderson,USA,L,3,,187
8471750,Ben Bishop,"OTT,TBL",G,22,11,9,1,Denver,USA,1986-11-21,CO,85.0,3.0,2005.0,20082009,79,N,Bishop,USA,L,2,,210
8473575,Semyon Varlamov,COL,G,35,11,21,3,Samara,RUS,1988-04-27,,23.0,1.0,2006.0,20082009,74,N,Varlamov,RUS,L,3,,201
8474765,Anders Lindback,TBL,G,24,10,10,1,Gavle,SWE,1988-05-03,,207.0,7.0,2008.0,20102011,78,N,Lindback,SWE,L,0,,215
8466141,Roberto Luongo,VAN,G,20,9,6,3,Montréal,CAN,1979-04-04,QC,4.0,1.0,1997.0,19992000,75,Y,Luongo,CAN,L,2,,215
8470320,Cam Ward,CAR,G,17,9,6,1,Saskatoon,CAN,1984-02-29,SK,25.0,1.0,2002.0,20052006,73,N,Ward,CAN,L,0,,194
8471418,Anton Khudobin,BOS,G,14,9,4,1,Ust-Kamenogorsk,KAZ,1986-05-07,,206.0,7.0,2004.0,20092010,71,N,Khudobin,RUS,L,1,,210
8473541,Jonathan Bernier,LAK,G,14,9,3,1,Laval,CAN,1988-08-07,QC,11.0,1.0,2006.0,20072008,72,N,Bernier,CAN,L,1,,185
8474596,Jake Allen,STL,G,15,9,4,0,Fredericton,CAN,1990-08-07,NB,34.0,2.0,2008.0,20122013,74,N,Allen,CAN,L,1,,197
8462147,Miikka Kiprusoff,CGY,G,24,8,14,2,Turku,FIN,1976-10-26,,116.0,5.0,1995.0,20002001,73,N,Kiprusoff,FIN,L,0,,185
8469514,Peter Budaj,MTL,G,13,8,1,1,Banská Bystrica,SVK,1982-09-18,,63.0,2.0,2001.0,20052006,73,N,Budaj,SVK,L,1,,196
8469732,Joey MacDonald,CGY,G,21,8,9,1,Pictou,CAN,1980-02-07,NS,,,,20062007,72,N,MacDonald,CAN,L,0,,197
