playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8466141,Roberto Luongo,VAN,G,60,38,15,7,Montréal,CAN,1979-04-04,QC,4.0,1.0,1997.0,19992000,75,Y,Luongo,CAN,L,4,,215
8471679,Carey Price,MTL,G,72,38,28,6,Anahim Lake,CAN,1987-08-16,BC,5.0,1.0,2005.0,20072008,75,N,Price,CAN,L,8,,217
8462147,Miikka Kiprusoff,CGY,G,71,37,24,6,Turku,FIN,1976-10-26,,116.0,5.0,1995.0,20002001,73,N,Kiprusoff,FIN,L,6,,185
8470320,Cam Ward,CAR,G,74,37,26,10,Saskatoon,CAN,1984-02-29,SK,25.0,1.0,2002.0,20052006,73,N,Ward,CAN,L,4,,194
8470657,Jimmy Howard,DET,G,63,37,17,5,Syracuse,USA,1984-03-26,NY,64.0,2.0,2003.0,20052006,73,N,Howard,USA,L,2,,218
8468524,Ilya Bryzgalov,PHX,G,68,36,20,10,Togliatti,RUS,1980-06-22,,44.0,2.0,2000.0,20012002,75,N,Bryzgalov,RUS,L,7,,213
8468685,Henrik Lundqvist,NYR,G,68,36,27,5,Are,SWE,1982-03-02,,205.0,7.0,2000.0,20052006,73,Y,Lundqvist,SWE,L,11,,182
8470594,Marc-Andre Fleury,PIT,G,65,36,20,5,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,3,,185
8460703,Tim Thomas,BOS,G,57,35,11,9,Flint,USA,1974-04-15,MI,217.0,9.0,1994.0,20022003,71,N,Thomas,USA,L,9,,201
8471734,Jonathan Quick,LAK,G,61,35,22,3,Milford,USA,1986-01-21,CT,72.0,3.0,2005.0,20072008,73,N,Quick,USA,L,6,,219
8474550,Antti Niemi,SJS,G,60,35,18,6,Vantaa,FIN,1983-08-29,,,,,20082009,74,N,Niemi,FIN,L,6,,209
8468011,Ryan Miller,BUF,G,66,34,22,8,East Lansing,USA,1980-07-17,MI,138.0,5.0,1999.0,20022003,74,N,Miller,USA,L,5,,170
8470140,Kari Lehtonen,DAL,G,69,34,24,11,Helsinki,FIN,1983-11-16,,2.0,1.0,2002.0,20032004,76,N,Lehtonen,FIN,L,3,,209
8470645,Corey Crawford,CHI,G,57,33,18,6,Montréal,CAN,1984-12-31,QC,52.0,2.0,2003.0,20052006,74,N,Crawford,CAN,L,4,,216
8471469,Pekka Rinne,NSH,G,64,33,22,9,Kempele,FIN,1982-11-03,,258.0,8.0,2004.0,20052006,77,N,Rinne,FIN,L,6,,217
8475683,Sergei Bobrovsky,PHI,G,54,28,13,8,Novokuznetsk,RUS,1988-09-20,,,,,20102011,74,N,Bobrovsky,RUS,L,0,,180
8470860,Jaroslav Halak,STL,G,57,27,21,7,Bratislava,SVK,1985-05-13,,271.0,9.0,2003.0,20062007,71,N,Halak,SVK,L,7,,189
8473607,Michal Neuvirth,WSH,G,48,27,12,4,Ústí nad Labem,CZE,1988-03-23,,34.0,2.0,2006.0,20082009,73,N,Neuvirth,CZE,L,4,,209
8473972,Jonas Hiller,ANA,G,49,26,16,3,Felben Wellhausen,CHE,1982-02-12,,,,,20072008,74,N,Hiller,CHE,R,5,,191
8460806,Dwayne Roloson,"NYI,TBL",G,54,24,25,5,Simcoe,CAN,1969-10-12,ON,,,,19961997,73,N,Roloson,CAN,L,4,,170
8467950,Craig Anderson,"COL,OTT",G,51,24,20,4,Park Ridge,USA,1981-05-21,IL,73.0,3.0,2001.0,20022003,74,N,Anderson,USA,L,2,,187
8473461,Steve Mason,CBJ,G,54,24,21,7,Oakville,CAN,1988-05-29,ON,69.0,3.0,2006.0,20082009,76,N,Mason,CAN,R,3,,210
