playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8460705,Evgeni Nabokov,SJS,G,77,46,21,8,Kamenogorsk,KAZ,1975-07-25,,219.0,9.0,1994.0,19992000,72,N,Nabokov,RUS,L,6,,202
8455710,Martin Brodeur,NJD,G,77,44,27,6,Montréal,CAN,1972-05-06,QC,20.0,1.0,1990.0,19911992,74,Y,Brodeur,CAN,L,4,,220
8462147,Miikka Kiprusoff,CGY,G,76,39,26,10,Turku,FIN,1976-10-26,,116.0,5.0,1995.0,20002001,73,N,Kiprusoff,FIN,L,2,,185
8468685,Henrik Lundqvist,NYR,G,72,37,24,10,Are,SWE,1982-03-02,,205.0,7.0,2000.0,20052006,73,Y,Lundqvist,SWE,L,10,,182
8470320,Cam Ward,CAR,G,69,37,25,5,Saskatoon,CAN,1984-02-29,SK,25.0,1.0,2002.0,20052006,73,N,Ward,CAN,L,4,,194
8468011,Ryan Miller,BUF,G,76,36,27,10,East Lansing,USA,1980-07-17,MI,138.0,5.0,1999.0,20022003,74,N,Miller,USA,L,3,,170
8462044,Jean-Sebastien Giguere,ANA,G,58,35,17,6,Montréal,CAN,1977-05-16,QC,13.0,1.0,1995.0,19961997,73,N,Giguere,CAN,L,4,,202
8466141,Roberto Luongo,VAN,G,73,35,29,9,Montréal,CAN,1979-04-04,QC,4.0,1.0,1997.0,19992000,75,Y,Luongo,CAN,L,6,,215
8462117,Vesa Toskala,TOR,G,66,33,25,6,Tampere,FIN,1977-05-20,,90.0,4.0,1995.0,20012002,70,N,Toskala,FIN,L,3,,198
8473404,Niklas Backstrom,MIN,G,58,33,13,8,Helsinki,FIN,1978-02-13,,,,,20062007,74,N,Backstrom,FIN,L,4,,192
8460612,Marty Turco,DAL,G,62,32,21,6,Sault Ste. Marie,CAN,1975-08-13,ON,124.0,5.0,1994.0,20002001,71,N,Turco,CAN,L,3,,184
8469658,Cristobal Huet,"MTL,WSH",G,52,32,14,6,Saint-Martin-d'Hères,FRA,1975-09-03,,214.0,7.0,2001.0,20022003,73,N,Huet,FRA,L,4,,205
8460712,Tomas Vokoun,FLA,G,69,30,29,8,Karlovy Vary,CZE,1976-07-02,,226.0,9.0,1994.0,19961997,73,N,Vokoun,CZE,R,4,,210
8462047,Martin Biron,PHI,G,62,30,20,9,Lac St. Charles,CAN,1977-08-15,QC,16.0,1.0,1995.0,19951996,74,N,Biron,CAN,L,5,,186
8469675,Martin Gerber,OTT,G,57,30,18,4,Burgdorf,CHE,1974-09-03,,232.0,8.0,2001.0,20022003,72,N,Gerber,CHE,L,2,,205
8460535,Jose Theodore,COL,G,53,28,21,3,Laval,CAN,1976-09-13,QC,44.0,2.0,1994.0,19951996,71,N,Theodore,CAN,R,3,,172
8460703,Tim Thomas,BOS,G,57,28,19,6,Flint,USA,1974-04-15,MI,217.0,9.0,1994.0,20022003,71,N,Thomas,USA,L,3,,201
8468524,Ilya Bryzgalov,"ANA,PHX",G,64,28,25,6,Togliatti,RUS,1980-06-22,,44.0,2.0,2000.0,20012002,75,N,Bryzgalov,RUS,L,3,,213
8447687,Dominik Hasek,DET,G,41,27,10,3,Pardubice,CZE,1965-01-29,,199.0,10.0,1983.0,19901991,73,Y,Hasek,CZE,L,5,,166
8458568,Chris Osgood,DET,G,43,27,9,4,Peace River,CAN,1972-11-26,AB,54.0,3.0,1991.0,19931994,70,N,Osgood,CAN,L,4,,180
8459308,Manny Legace,STL,G,66,27,25,8,Toronto,CAN,1973-02-04,ON,188.0,8.0,1993.0,19981999,70,N,Legace,CAN,L,5,,200
8464999,Mathieu Garon,EDM,G,47,26,18,1,Chandler,CAN,1978-01-09,QC,44.0,2.0,1996.0,20002001,73,N,Garon,CAN,R,4,,198
8468481,Rick DiPietro,NYI,G,63,26,28,7,Winthrop,USA,1981-09-19,MA,1.0,1.0,2000.0,20002001,72,N,DiPietro,USA,R,3,,185
8448535,Olie Kolzig,WSH,G,54,25,21,6,Johannesburg,ZAF,1970-04-06,,19.0,1.0,1989.0,19891990,75,N,Kolzig,DEU,L,1,,224
8469461,Pascal Leclaire,CBJ,G,54,24,17,6,Repentigny,CAN,1982-11-07,QC,8.0,1.0,2001.0,20022003,74,N,Leclaire,CAN,L,9,,202
8471679,Carey Price,MTL,G,41,24,12,3,Anahim Lake,CAN,1987-08-16,BC,5.0,1.0,2005.0,20072008,75,N,Price,CAN,L,3,,217
8459140,Nikolai Khabibulin,CHI,G,50,23,20,6,Sverdlovsk,RUS,1973-01-13,,204.0,9.0,1992.0,19941995,73,N,Khabibulin,RUS,L,2,,208
8468540,Dan Ellis,NSH,G,44,23,10,3,Saskatoon,CAN,1980-06-19,SK,60.0,2.0,2000.0,20032004,73,N,Ellis,CAN,L,6,,195
8466303,Johan Holmqvist,"TBL,DAL",G,47,21,16,6,Tolfta,SWE,1978-05-24,,175.0,7.0,1997.0,20002001,75,N,Holmqvist,SWE,L,2,,198
8470594,Marc-Andre Fleury,PIT,G,35,19,10,2,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,4,,185
8462152,Chris Mason,NSH,G,51,18,22,6,Red Deer,CAN,1976-04-20,AB,122.0,5.0,1995.0,19981999,72,N,Mason,CAN,L,4,,198
8469152,Ty Conklin,PIT,G,33,18,8,5,Phoenix,USA,1976-03-30,AZ,,,,20012002,73,N,Conklin,USA,L,2,,185
8467391,Jason LaBarbera,LAK,G,45,17,23,2,Burnaby,CAN,1980-01-18,BC,66.0,3.0,1998.0,20002001,75,N,LaBarbera,CAN,L,1,,232
8470140,Kari Lehtonen,ATL,G,48,17,22,5,Helsinki,FIN,1983-11-16,,2.0,1.0,2002.0,20032004,76,N,Lehtonen,FIN,L,4,,209
8459579,Patrick Lalime,CHI,G,32,16,12,2,St. Bonaventure,CAN,1974-07-07,QC,156.0,6.0,1993.0,19961997,75,N,Lalime,CAN,L,1,,192
8469514,Peter Budaj,COL,G,35,16,10,4,Banská Bystrica,SVK,1982-09-18,,63.0,2.0,2001.0,20052006,73,N,Budaj,SVK,L,0,,196
8460806,Dwayne Roloson,EDM,G,43,15,17,5,Simcoe,CAN,1969-10-12,ON,,,,19961997,73,N,Roloson,CAN,L,0,,170
8469608,Mike Smith,"DAL,TBL",G,34,15,19,0,Kingston,CAN,1982-03-22,ON,161.0,5.0,2001.0,20062007,77,N,Smith,CAN,L,3,,220
8460704,Johan Hedberg,ATL,G,36,14,15,3,Leksand,SWE,1973-05-05,,218.0,9.0,1994.0,20002001,72,N,Hedberg,SWE,L,1,,190
8467511,Antero Niittymaki,PHI,G,28,12,9,2,Turku,FIN,1980-06-18,,168.0,6.0,1998.0,20032004,73,N,Niittymaki,FIN,L,1,,195
8467913,Alex Auld,"PHX,BOS",G,32,12,13,5,Cold Lake,CAN,1981-01-07,AB,40.0,2.0,1999.0,20012002,76,N,Auld,CAN,L,3,,215
8469548,Ray Emery,OTT,G,31,12,13,4,Hamilton,CAN,1982-09-28,ON,99.0,4.0,2001.0,20022003,74,N,Emery,CAN,L,0,,196
8470216,Josh Harding,MIN,G,29,11,15,2,Regina,CAN,1984-06-18,SK,38.0,2.0,2002.0,20022003,74,N,Harding,CAN,R,1,,194
8467430,Dany Sabourin,PIT,G,24,10,9,1,Val-d'Or,CAN,1980-09-02,QC,108.0,4.0,1998.0,20022003,76,N,Sabourin,CAN,L,2,,204
8470090,Fredrik Norrena,CBJ,G,37,10,19,6,Pietarsaari,FIN,1973-11-29,,213.0,7.0,2002.0,20062007,72,N,Norrena,FIN,L,2,,190
8473972,Jonas Hiller,ANA,G,23,10,7,1,Felben Wellhausen,CHE,1982-02-12,,,,,20072008,74,N,Hiller,CHE,R,0,,191
8468550,Mikael Tellqvist,PHX,G,22,9,8,2,Sundbyberg,SWE,1979-09-19,,70.0,3.0,2000.0,20012002,72,N,Tellqvist,SWE,L,2,,189
8470584,Wade Dubielewicz,NYI,G,20,9,9,1,Invermere,CAN,1979-01-30,BC,,,,20032004,70,N,Dubielewicz,CAN,L,0,,185
8467950,Craig Anderson,FLA,G,17,8,6,1,Park Ridge,USA,1981-05-21,IL,73.0,3.0,2001.0,20022003,74,N,Anderson,USA,L,2,,187
8462161,Brent Johnson,WSH,G,19,7,8,2,Farmington,USA,1977-03-12,MI,129.0,5.0,1995.0,19981999,75,N,Johnson,USA,L,0,,199
8471403,Karri Ramo,TBL,G,22,7,11,3,Asikkala,FIN,1986-07-01,,191.0,6.0,2004.0,20062007,74,N,Ramo,FIN,L,0,,206
8470084,Hannu Toivonen,STL,G,23,6,10,5,Kalvola,FIN,1984-05-18,,29.0,1.0,2002.0,20052006,74,N,Toivonen,FIN,L,0,,200
8473975,Erik Ersberg,LAK,G,14,6,5,3,Sala,SWE,1982-03-08,,,,,20072008,72,N,Ersberg,SWE,L,2,,165
8460715,John Grahame,CAR,G,17,5,7,1,Denver,USA,1975-08-31,CO,229.0,9.0,1994.0,19992000,75,N,Grahame,USA,L,0,,220
8462102,Jean-Sebastien Aubin,LAK,G,19,5,6,1,Montréal,CAN,1977-07-19,QC,76.0,3.0,1995.0,19981999,71,N,Aubin,CAN,R,0,,180
8465161,Steve Valiquette,NYR,G,13,5,3,3,Etobicoke,CAN,1977-08-20,ON,190.0,8.0,1996.0,19992000,78,N,Valiquette,CAN,L,2,,210
8468166,Curtis Sanford,VAN,G,16,4,3,1,Owen Sound,CAN,1979-10-05,ON,,,,20022003,71,N,Sanford,CAN,L,0,,187
8448382,Curtis Joseph,CGY,G,9,3,2,0,Keswick,CAN,1967-04-29,ON,,,,19891990,71,N,Joseph,CAN,L,0,,193
8459432,Jocelyn Thibault,BUF,G,12,3,4,2,Montréal,CAN,1975-01-12,QC,10.0,1.0,1993.0,19931994,71,N,Thibault,CAN,L,2,,169
8462052,Brian Boucher,SJS,G,5,3,1,1,Woonsocket,USA,1977-01-02,RI,22.0,1.0,1995.0,19992000,74,N,Boucher,USA,L,1,,200
8471715,Ondrej Pavelec,ATL,G,7,3,3,0,Kladno,CZE,1987-08-31,,41.0,2.0,2005.0,20072008,75,N,Pavelec,CZE,L,0,,212
8458988,Manny Fernandez,BOS,G,4,2,2,0,Etobicoke,CAN,1974-08-27,ON,52.0,3.0,1992.0,19941995,72,N,Fernandez,CAN,L,1,,207
8459463,Kevin Weekes,NJD,G,9,2,2,1,Toronto,CAN,1975-04-04,ON,41.0,2.0,1993.0,19971998,74,N,Weekes,CAN,L,0,,215
8460516,Dan Cloutier,LAK,G,9,2,4,1,Mont-Laurier,CAN,1976-04-22,QC,26.0,1.0,1994.0,19971998,73,N,Cloutier,CAN,L,0,,195
8467453,Andrew Raycroft,TOR,G,19,2,9,5,Belleville,CAN,1980-05-04,ON,135.0,5.0,1998.0,20002001,73,N,Raycroft,CAN,L,1,,180
8470860,Jaroslav Halak,MTL,G,6,2,1,1,Bratislava,SVK,1985-05-13,,271.0,9.0,2003.0,20062007,71,N,Halak,SVK,L,1,,189
8471695,Tuukka Rask,BOS,G,4,2,1,1,Savonlinna,FIN,1987-03-10,,21.0,1.0,2005.0,20072008,75,N,Rask,FIN,L,0,,176
8462055,Marc Denis,TBL,G,10,1,5,0,Montréal,CAN,1977-08-01,QC,25.0,1.0,1995.0,19961997,73,N,Denis,CAN,L,0,,193
8466339,Scott Clemmensen,TOR,G,3,1,1,0,Des Moines,USA,1977-07-23,IA,215.0,8.0,1997.0,20012002,74,N,Clemmensen,USA,L,0,,200
8468038,Michael Leighton,CAR,G,3,1,1,0,Petrolia,CAN,1981-05-19,ON,165.0,6.0,1999.0,20012002,75,N,Leighton,CAN,L,0,,186
8470645,Corey Crawford,CHI,G,5,1,2,0,Montréal,CAN,1984-12-31,QC,52.0,2.0,2003.0,20052006,74,N,Crawford,CAN,L,1,,216
8470880,Brian Elliott,OTT,G,1,1,0,0,Newmarket,CAN,1985-04-09,ON,291.0,9.0,2003.0,20072008,74,N,Elliott,CAN,L,0,,221
8471734,Jonathan Quick,LAK,G,3,1,2,0,Milford,USA,1986-01-21,CT,72.0,3.0,2005.0,20072008,73,N,Quick,USA,L,0,,219
8473541,Jonathan Bernier,LAK,G,4,1,3,0,Laval,CAN,1988-08-07,QC,11.0,1.0,2006.0,20072008,72,N,Bernier,CAN,L,0,,185
8466290,David Aebischer,PHX,G,1,0,1,0,Fribourg,CHE,1978-02-07,,161.0,6.0,1997.0,20002001,73,N,Aebischer,CHE,L,0,,187
8469556,Dimitri Patzold,SJS,G,3,0,0,0,Kamenogorsk,KAZ,1983-02-03,,107.0,4.0,2001.0,20072008,72,N,Patzold,KAZ,L,0,,195
8469569,Drew MacIntyre,VAN,G,2,0,1,0,Charlottetown,CAN,1983-06-24,PE,121.0,4.0,2001.0,20072008,73,N,MacIntyre,CAN,L,0,,190
8469732,Joey MacDonald,NYI,G,2,0,1,1,Pictou,CAN,1980-02-07,NS,,,,20062007,72,N,MacDonald,CAN,L,0,,197
8470062,Tyler Weiman,COL,G,1,0,0,0,Saskatoon,CAN,1984-06-05,SK,164.0,5.0,2002.0,20072008,71,N,Weiman,CAN,L,0,,180
8470147,Curtis McElhinney,CGY,G,5,0,2,0,London,CAN,1983-05-23,ON,176.0,6.0,2002.0,20072008,73,N,McElhinney,CAN,L,0,,210
8470266,Tobias Stephan,DAL,G,1,0,0,1,Zurich,CHE,1984-01-21,,34.0,2.0,2002.0,20072008,74,N,Stephan,CHE,L,0,,180
8470657,Jimmy Howard,DET,G,4,0,2,0,Syracuse,USA,1984-03-26,NY,64.0,2.0,2003.0,20052006,73,N,Howard,USA,L,0,,218
8470751,Chris Beckford-Tseu,STL,G,1,0,0,0,Toronto,CAN,1984-06-22,ON,159.0,5.0,2003.0,20072008,75,N,Beckford-Tseu,CAN,L,0,,201
8471230,Marek Schwarz,STL,G,2,0,1,0,Mlada Boleslav,CZE,1986-04-01,,17.0,1.0,2004.0,20062007,72,N,Schwarz,CZE,R,0,,180
8471305,Daniel Lacosta,CBJ,G,1,0,0,0,Labrador City,CAN,1986-03-28,NL,93.0,3.0,2004.0,20072008,73,N,Lacosta,CAN,L,0,,186
8471306,Thomas Greiss,SJS,G,3,0,1,1,Fussen,DEU,1986-01-29,,94.0,3.0,2004.0,20072008,74,N,Greiss,DEU,L,0,,219
8471433,Daniel Taylor,LAK,G,1,0,0,0,Plymouth,GBR,1986-04-28,,221.0,7.0,2004.0,20072008,72,N,Taylor,GBR,L,0,,198
8471469,Pekka Rinne,NSH,G,1,0,0,0,Kempele,FIN,1982-11-03,,258.0,8.0,2004.0,20052006,77,N,Rinne,FIN,L,0,,217
8471819,Matt Keetley,CGY,G,1,0,0,0,Medicine Hat,CAN,1986-04-27,AB,158.0,5.0,2005.0,20072008,73,N,Keetley,CAN,R,0,,187
