playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8474651,Braden Holtby,WSH,G,66,48,9,7,Lloydminster,CAN,1989-09-16,SK,93.0,4.0,2008.0,20102011,73,N,Holtby,CAN,L,3,,215
8471734,Jonathan Quick,LAK,G,68,40,23,5,Milford,USA,1986-01-21,CT,72.0,3.0,2005.0,20072008,73,N,Quick,USA,L,5,,219
8474889,Martin Jones,SJS,G,65,37,23,4,North Vancouver,CAN,1990-01-10,BC,,,,20132014,77,N,Jones,CAN,L,6,,203
8466141,Roberto Luongo,FLA,G,62,35,19,6,Montréal,CAN,1979-04-04,QC,4.0,1.0,1997.0,19992000,75,Y,Luongo,CAN,L,4,,215
8468685,Henrik Lundqvist,NYR,G,65,35,21,7,Are,SWE,1982-03-02,,205.0,7.0,2000.0,20052006,73,Y,Lundqvist,SWE,L,4,,182
8470594,Marc-Andre Fleury,PIT,G,58,35,17,6,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,5,,185
8470645,Corey Crawford,CHI,G,58,35,18,5,Montréal,CAN,1984-12-31,QC,52.0,2.0,2003.0,20052006,74,N,Crawford,CAN,L,7,,216
8471750,Ben Bishop,TBL,G,61,35,21,4,Denver,USA,1986-11-21,CO,85.0,3.0,2005.0,20082009,79,N,Bishop,USA,L,6,,210
8471469,Pekka Rinne,NSH,G,66,34,21,10,Kempele,FIN,1982-11-03,,258.0,8.0,2004.0,20052006,77,N,Rinne,FIN,L,4,,217
8471227,Devan Dubnyk,MIN,G,67,32,26,6,Regina,CAN,1986-05-04,SK,14.0,1.0,2004.0,20092010,78,N,Dubnyk,CAN,L,5,,224
