playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8480382,Alexandar Georgiev,COL,G,63,38,18,5,Ruse,BGR,1996-02-10,,,,,20172018,73,N,Georgiev,RUS,L,2,,178
8476945,Connor Hellebuyck,WPG,G,60,37,19,4,Commerce,USA,1993-05-19,MI,130.0,5.0,2012.0,20152016,76,N,Hellebuyck,USA,L,5,,207
8475683,Sergei Bobrovsky,FLA,G,58,36,17,4,Novokuznetsk,RUS,1988-09-20,,,,,20102011,74,N,Bobrovsky,RUS,L,6,,180
8478048,Igor Shesterkin,NYR,G,55,36,17,2,Moscow,RUS,1995-12-30,,118.0,4.0,2014.0,20192020,73,N,Shesterkin,RUS,L,4,,199
8479973,Stuart Skinner,EDM,G,59,36,16,5,Edmonton,CAN,1998-11-01,AB,78.0,3.0,2017.0,20202021,76,N,Skinner,CAN,L,2,,215
8477424,Juuse Saros,NSH,G,64,35,24,5,Forssa,FIN,1995-04-19,,99.0,4.0,2013.0,20152016,71,N,Saros,FIN,L,3,,180
8477967,Thatcher Demko,VAN,G,51,35,14,2,San Diego,USA,1995-12-08,CA,36.0,2.0,2014.0,20172018,76,N,Demko,USA,L,5,,192
8479979,Jake Oettinger,DAL,G,54,35,14,4,Lakeville,USA,1998-12-18,MN,26.0,1.0,2017.0,20202021,78,N,Oettinger,USA,L,3,,225
8476883,Andrei Vasilevskiy,TBL,G,52,30,20,2,Tyumen,RUS,1994-07-25,,19.0,1.0,2012.0,20142015,76,N,Vasilevskiy,RUS,L,2,,223
8476412,Jordan Binnington,STL,G,57,28,21,5,Richmond Hill,CAN,1993-07-11,ON,88.0,3.0,2011.0,20152016,74,N,Binnington,CAN,L,3,,172
8475660,Cam Talbot,LAK,G,54,27,20,6,Caledonia,CAN,1987-07-05,ON,,,,20132014,75,N,Talbot,CAN,L,3,,202
8480045,Ukko-Pekka Luukkonen,BUF,G,54,27,22,4,Espoo,FIN,1999-03-09,,54.0,2.0,2017.0,20202021,77,N,Luukkonen,FIN,L,5,,223
8478009,Ilya Sorokin,NYI,G,56,25,19,12,Mezhdurechensk,RUS,1995-08-04,,78.0,3.0,2014.0,20202021,75,N,Sorokin,RUS,L,2,,189
8479292,Charlie Lindgren,WSH,G,50,25,16,7,Lakeville,USA,1993-12-18,MN,,,,20152016,74,N,Lindgren,USA,R,6,,190
8480280,Jeremy Swayman,BOS,G,44,25,10,8,Anchorage,USA,1998-11-24,AK,111.0,4.0,2017.0,20202021,75,N,Swayman,USA,L,3,,195
8480313,Logan Thompson,VGK,G,46,25,14,5,Calgary,CAN,1997-02-25,AB,,,,20202021,76,N,Thompson,CAN,R,1,,207
8474593,Jacob Markstrom,CGY,G,48,23,23,2,Gavle,SWE,1990-01-31,,31.0,2.0,2008.0,20102011,78,N,Markstrom,SWE,L,2,,207
8478492,Ilya Samsonov,TOR,G,40,23,7,8,Magnitogorsk,RUS,1997-02-22,,22.0,1.0,2015.0,20192020,75,N,Samsonov,RUS,L,3,,208
8478971,Connor Ingram,ARI,G,50,23,21,3,Saskatoon,CAN,1997-03-31,SK,88.0,3.0,2016.0,20212022,73,N,Ingram,CAN,L,6,,218
8481035,Samuel Ersson,PHI,G,51,23,19,7,Falun,SWE,1999-10-20,,143.0,5.0,2018.0,20222023,75,N,Ersson,SWE,L,4,,194
8481611,Pyotr Kochetkov,CAR,G,42,23,13,4,Penza,RUS,1999-06-25,,36.0,2.0,2019.0,20212022,75,N,Kochetkov,RUS,L,4,,196
8476999,Linus Ullmark,BOS,G,40,22,10,7,Lugnvik,SWE,1993-07-31,,163.0,6.0,2012.0,20152016,76,N,Ullmark,SWE,L,2,,223
8476914,Joonas Korpisalo,OTT,G,55,21,26,4,Pori,FIN,1994-04-28,,62.0,3.0,2012.0,20152016,76,N,Korpisalo,FIN,L,0,,200
8479312,Alex Lyon,DET,G,44,21,18,5,Baudette,USA,1992-12-09,MN,,,,20172018,73,N,Lyon,USA,L,2,,199
8479406,Filip Gustavsson,MIN,G,45,20,18,4,Skelleftea,SWE,1998-06-07,,55.0,2.0,2016.0,20202021,74,N,Gustavsson,SWE,L,3,,184
8477465,Tristan Jarry,PIT,G,51,19,25,5,Surrey,CAN,1995-04-29,BC,44.0,2.0,2013.0,20162017,76,N,Jarry,CAN,L,6,,201
8478499,Adin Hill,VGK,G,35,19,12,2,Comox,CAN,1996-05-11,BC,76.0,3.0,2015.0,20172018,76,N,Hill,CAN,L,2,,222
8478916,Joey Daccord,SEA,G,50,19,18,11,Boston,USA,1996-08-19,MA,199.0,7.0,2015.0,20182019,74,N,Daccord,USA,L,3,,201
8471734,Jonathan Quick,NYR,G,27,18,6,2,Milford,USA,1986-01-21,CT,72.0,3.0,2005.0,20072008,73,N,Quick,USA,L,2,,219
8475852,Petr Mrazek,CHI,G,56,18,31,4,Ostrava,CZE,1992-02-14,,141.0,5.0,2010.0,20122013,74,N,Mrazek,CZE,L,1,,192
8477968,Alex Nedeljkovic,PIT,G,38,18,7,7,Parma,USA,1996-01-07,OH,37.0,2.0,2014.0,20162017,72,N,Nedeljkovic,USA,L,1,,205
8470594,Marc-Andre Fleury,MIN,G,40,17,15,5,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,2,,185
8477970,Vitek Vanecek,NJD,G,32,17,9,3,Havlickuv Brod,CZE,1996-01-09,,39.0,2.0,2014.0,20202021,74,N,Vanecek,CZE,L,0,,184
8475809,Scott Wedgewood,DAL,G,32,16,7,5,Brampton,CAN,1992-08-14,ON,84.0,3.0,2010.0,20152016,74,N,Wedgewood,CAN,L,0,,201
8476932,Anthony Stolarz,FLA,G,27,16,7,2,Edison,USA,1994-01-20,NJ,45.0,2.0,2012.0,20162017,78,N,Stolarz,USA,L,2,,248
8478470,Samuel Montembeault,MTL,G,41,16,15,9,Becancour,CAN,1996-10-30,QC,77.0,3.0,2015.0,20182019,75,N,Montembeault,CAN,L,0,,218
8476316,Laurent Brossoit,WPG,G,23,15,5,2,Port Alberni,CAN,1993-03-23,BC,164.0,6.0,2011.0,20142015,75,N,Brossoit,CAN,L,3,,203
8476341,Anton Forsberg,OTT,G,30,15,12,0,Härnösand,SWE,1992-11-27,,188.0,7.0,2011.0,20142015,75,N,Forsberg,SWE,L,2,,200
8480981,Joel Hofer,STL,G,30,15,12,1,Winnipeg,CAN,2000-07-30,MB,107.0,4.0,2018.0,20212022,77,N,Hofer,CAN,L,1,,193
8473575,Semyon Varlamov,NYI,G,28,14,8,4,Samara,RUS,1988-04-27,,23.0,1.0,2006.0,20082009,74,N,Varlamov,RUS,L,3,,201
