playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8471469,Pekka Rinne,NSH,G,73,43,18,8,Kempele,FIN,1982-11-03,,258.0,8.0,2004.0,20052006,77,N,Rinne,FIN,L,5,,217
8470594,Marc-Andre Fleury,PIT,G,67,42,17,4,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,3,,185
8468685,Henrik Lundqvist,NYR,G,62,39,18,5,Are,SWE,1982-03-02,,205.0,7.0,2000.0,20052006,73,Y,Lundqvist,SWE,L,8,,182
8469608,Mike Smith,PHX,G,67,38,18,10,Kingston,CAN,1982-03-22,ON,161.0,5.0,2001.0,20062007,77,N,Smith,CAN,L,8,,220
8460703,Tim Thomas,BOS,G,59,35,19,1,Flint,USA,1974-04-15,MI,217.0,9.0,1994.0,20022003,71,N,Thomas,USA,L,5,,201
8462147,Miikka Kiprusoff,CGY,G,70,35,22,11,Turku,FIN,1976-10-26,,116.0,5.0,1995.0,20002001,73,N,Kiprusoff,FIN,L,4,,185
8470657,Jimmy Howard,DET,G,57,35,17,4,Syracuse,USA,1984-03-26,NY,64.0,2.0,2003.0,20052006,73,N,Howard,USA,L,6,,218
8471734,Jonathan Quick,LAK,G,69,35,21,13,Milford,USA,1986-01-21,CT,72.0,3.0,2005.0,20072008,73,N,Quick,USA,L,10,,219
8474550,Antti Niemi,SJS,G,68,34,22,9,Vantaa,FIN,1983-08-29,,,,,20082009,74,N,Niemi,FIN,L,6,,209
8467950,Craig Anderson,OTT,G,63,33,22,6,Park Ridge,USA,1981-05-21,IL,73.0,3.0,2001.0,20022003,74,N,Anderson,USA,L,3,,187
8468524,Ilya Bryzgalov,PHI,G,59,33,16,7,Togliatti,RUS,1980-06-22,,44.0,2.0,2000.0,20012002,75,N,Bryzgalov,RUS,L,6,,213
8470140,Kari Lehtonen,DAL,G,59,32,22,4,Helsinki,FIN,1983-11-16,,2.0,1.0,2002.0,20032004,76,N,Lehtonen,FIN,L,4,,209
8455710,Martin Brodeur,NJD,G,59,31,21,4,Montréal,CAN,1972-05-06,QC,20.0,1.0,1990.0,19911992,74,Y,Brodeur,CAN,L,3,,220
8466141,Roberto Luongo,VAN,G,55,31,14,8,Montréal,CAN,1979-04-04,QC,4.0,1.0,1997.0,19992000,75,Y,Luongo,CAN,L,5,,215
8468011,Ryan Miller,BUF,G,61,31,21,7,East Lansing,USA,1980-07-17,MI,138.0,5.0,1999.0,20022003,74,N,Miller,USA,L,6,,170
8470320,Cam Ward,CAR,G,68,30,23,13,Saskatoon,CAN,1984-02-29,SK,25.0,1.0,2002.0,20052006,73,N,Ward,CAN,L,5,,194
8470645,Corey Crawford,CHI,G,57,30,17,7,Montréal,CAN,1984-12-31,QC,52.0,2.0,2003.0,20052006,74,N,Crawford,CAN,L,0,,216
8471715,Ondrej Pavelec,WPG,G,68,29,28,9,Kladno,CZE,1987-08-31,,41.0,2.0,2005.0,20072008,75,N,Pavelec,CZE,L,4,,212
8473972,Jonas Hiller,ANA,G,73,29,30,12,Felben Wellhausen,CHE,1982-02-12,,,,,20072008,74,N,Hiller,CHE,R,4,,191
8470860,Jaroslav Halak,STL,G,46,26,12,7,Bratislava,SVK,1985-05-13,,271.0,9.0,2003.0,20062007,71,N,Halak,SVK,L,6,,189
8471679,Carey Price,MTL,G,65,26,28,11,Anahim Lake,CAN,1987-08-16,BC,5.0,1.0,2005.0,20072008,75,N,Price,CAN,L,4,,217
8473575,Semyon Varlamov,COL,G,53,26,24,3,Samara,RUS,1988-04-27,,23.0,1.0,2006.0,20082009,74,N,Varlamov,RUS,L,4,,201
8460712,Tomas Vokoun,WSH,G,48,25,17,2,Karlovy Vary,CZE,1976-07-02,,226.0,9.0,1994.0,19961997,73,N,Vokoun,CZE,R,4,,210
8464999,Mathieu Garon,TBL,G,48,23,16,4,Chandler,CAN,1978-01-09,QC,44.0,2.0,1996.0,20002001,73,N,Garon,CAN,R,1,,198
8470880,Brian Elliott,STL,G,38,23,10,4,Newmarket,CAN,1985-04-09,ON,291.0,9.0,2003.0,20072008,74,N,Elliott,CAN,L,9,,221
8460535,Jose Theodore,FLA,G,53,22,16,11,Laval,CAN,1976-09-13,QC,44.0,2.0,1994.0,19951996,71,N,Theodore,CAN,R,3,,172
8471227,Devan Dubnyk,EDM,G,47,20,20,3,Regina,CAN,1986-05-04,SK,14.0,1.0,2004.0,20092010,78,N,Dubnyk,CAN,L,2,,224
8471239,Cory Schneider,VAN,G,33,20,8,1,Marblehead,USA,1986-03-18,MA,26.0,1.0,2004.0,20082009,75,N,Schneider,USA,L,3,,214
8460705,Evgeni Nabokov,NYI,G,42,19,18,3,Kamenogorsk,KAZ,1975-07-25,,219.0,9.0,1994.0,19992000,72,N,Nabokov,RUS,L,2,,202
8473404,Niklas Backstrom,MIN,G,46,19,18,7,Helsinki,FIN,1978-02-13,,,,,20062007,74,N,Backstrom,FIN,L,4,,192
8460704,Johan Hedberg,NJD,G,27,17,7,2,Leksand,SWE,1973-05-05,,218.0,9.0,1994.0,20002001,72,N,Hedberg,SWE,L,4,,190
8475361,Jonas Gustavsson,TOR,G,42,17,17,4,Danderyd,SWE,1984-10-24,,,,,20092010,76,N,Gustavsson,SWE,L,4,,201
8473461,Steve Mason,CBJ,G,46,16,26,3,Oakville,CAN,1988-05-29,ON,69.0,3.0,2006.0,20082009,76,N,Mason,CAN,R,1,,210
8462044,Jean-Sebastien Giguere,COL,G,32,15,11,3,Montréal,CAN,1977-05-16,QC,13.0,1.0,1995.0,19961997,73,N,Giguere,CAN,L,2,,202
8469548,Ray Emery,CHI,G,34,15,9,4,Hamilton,CAN,1982-09-28,ON,99.0,4.0,2001.0,20022003,74,N,Emery,CAN,L,0,,196
