playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight
8476999,Linus Ullmark,BOS,G,49,40,6,1,Lugnvik,SWE,1993-07-31,,163.0,6.0,2012.0,20152016,76,N,Ullmark,SWE,L,2,,223
8480382,Alexandar Georgiev,COL,G,62,40,16,6,Ruse,BGR,1996-02-10,,,,,20172018,73,N,Georgiev,RUS,L,5,,178
8476945,Connor Hellebuyck,WPG,G,64,37,25,2,Commerce,USA,1993-05-19,MI,130.0,5.0,2012.0,20152016,76,N,Hellebuyck,USA,L,4,,207
8478048,Igor Shesterkin,NYR,G,58,37,13,8,Moscow,RUS,1995-12-30,,118.0,4.0,2014.0,20192020,73,N,Shesterkin,RUS,L,3,,199
8479979,Jake Oettinger,DAL,G,62,37,11,11,Lakeville,USA,1998-12-18,MN,26.0,1.0,2017.0,20202021,78,N,Oettinger,USA,L,5,,225
8476883,Andrei Vasilevskiy,TBL,G,60,34,22,4,Tyumen,RUS,1994-07-25,,19.0,1.0,2012.0,20142015,76,N,Vasilevskiy,RUS,L,4,,223
8477424,Juuse Saros,NSH,G,64,33,23,7,Forssa,FIN,1995-04-19,,99.0,4.0,2013.0,20152016,71,N,Saros,FIN,L,2,,180
8477970,Vitek Vanecek,NJD,G,52,33,11,4,Havlickuv Brod,CZE,1996-01-09,,39.0,2.0,2014.0,20202021,74,N,Vanecek,CZE,L,3,,184
8478009,Ilya Sorokin,NYI,G,62,31,22,7,Mezhdurechensk,RUS,1995-08-04,,78.0,3.0,2014.0,20202021,75,N,Sorokin,RUS,L,6,,189
8479973,Stuart Skinner,EDM,G,50,29,14,5,Edmonton,CAN,1998-11-01,AB,78.0,3.0,2017.0,20202021,76,N,Skinner,CAN,L,1,,215
8474889,Martin Jones,SEA,G,48,27,13,3,North Vancouver,CAN,1990-01-10,BC,,,,20132014,77,N,Jones,CAN,L,3,,203
8476412,Jordan Binnington,STL,G,61,27,27,6,Richmond Hill,CAN,1993-07-11,ON,88.0,3.0,2011.0,20152016,74,N,Binnington,CAN,L,2,,172
8478492,Ilya Samsonov,TOR,G,42,27,10,5,Magnitogorsk,RUS,1997-02-22,,22.0,1.0,2015.0,20192020,75,N,Samsonov,RUS,L,4,,208
8478024,Ville Husso,DET,G,56,26,22,7,Helsinki,FIN,1995-02-06,,94.0,4.0,2014.0,20202021,75,N,Husso,FIN,L,4,,205
8470594,Marc-Andre Fleury,MIN,G,46,24,16,4,Sorel,CAN,1984-11-28,QC,1.0,1.0,2003.0,20032004,74,N,Fleury,CAN,L,2,,185
8475683,Sergei Bobrovsky,FLA,G,50,24,20,3,Novokuznetsk,RUS,1988-09-20,,,,,20102011,74,N,Bobrovsky,RUS,L,1,,180
8477465,Tristan Jarry,PIT,G,47,24,13,7,Surrey,CAN,1995-04-29,BC,44.0,2.0,2013.0,20162017,76,N,Jarry,CAN,L,2,,201
8477831,Pheonix Copley,LAK,G,37,24,6,3,North Pole,USA,1992-01-18,AK,,,,20152016,76,N,Copley,USA,L,1,,205
